_id,user_name,user_be_agreed,user_be_thanked,user_followees,user_followers,user_education_school,user_education_subject,user_employment,user_employment_extra,user_location,user_gender,user_info,user_intro
ObjectId(57d5926a78e95b738eb1f757),黎梓杰同学,28746,8783,56,5563,暨南大学 (JNU),公共事业管理,中国共产党,国家机器,广州市,male,,"

新概念全国作文大赛获奖者，豆瓣阅读签约作者。

"
ObjectId(57d5926f78e95b738eb1f758),Hoiging Lee,2613,619,329,457,中山大学,旅游管理,,Tourism Planner,广州,male,,
ObjectId(57d5927478e95b738eb1f759),黄海禺君,29,7,19,12,,,,,广州市,male,,"

中国当代史（中华人民共和国史）、岭南、广东、广州、历史学、人文社科

"
ObjectId(57d5927978e95b738eb1f75a),王小二,12137,4151,129,2698,,,,,,male,,"

不着急，不害怕，不要脸。

"
ObjectId(57d5927e78e95b738eb1f75b),[已重置],7186,1658,192,4254,,,,,,female,,
ObjectId(57d5928078e95b738eb1f75c),donhi feng,6611,967,619,776,,,,,,male,,
ObjectId(57d5928578e95b738eb1f75d),小乐,9,5,19,22,,,,,,female,,
ObjectId(57d5928a78e95b738eb1f75e),热依莎,1311,301,33,650,,,,,,female,,"

我最用心回答的问题居然因为不符合政治规定给封了（手动再见）知乎原来也就如此"
ObjectId(57d5928c78e95b738eb1f75f),赵天昊,4527,922,55,365,,,中石油,,成都,male,,"

相信只有科技创新能力才是衡量一个国家的硬指标。

"
ObjectId(57d5929278e95b738eb1f760),TRON,103,31,5000,185,自由彼岸,脑潜/攻性防壁,感网,冰墙工程师,千叶城,male,,"

Any sufficiently advanced technology is indistinguishable from magic. - Arthur C. Clarke

"
ObjectId(57d5929778e95b738eb1f761),徐奔,13415,3269,283,2663,上海对外贸易学院,国际商务,上海萃曼真空机电制造有限公司,销售经理,上海,male,,"

上海萃曼真空机电制造有限公司。专精罗茨真空泵，型号齐全，业内领先。冲绳空手·古武道连盟/小林流究道馆连合会 拳士会中国连合会。小林流空手道中国唯一授权组织。（请与国内所谓的拳士会馆做区别）

"
ObjectId(57d5929c78e95b738eb1f762),罗阳,6889,1627,535,703,,,,,成都,male,,"

关注信息传播，太极拳，历史，社会。快速阅读和学习。

"
ObjectId(57d592a278e95b738eb1f763),张悦,19049,5120,21,1199,北京科技大学,矿物加工,,,北京,male,,"

矿物加工学博士

"
ObjectId(57d592a778e95b738eb1f764),秦宗,1158,269,32,255,华中科技大学,,國立交通大學,,新竹,male,,"

欢迎访问我的Flickr："
ObjectId(57d592ac78e95b738eb1f765),洛祁,0,1,18,30,西南林业大学,旅游管理,,,昆明,male,,
ObjectId(57d592b178e95b738eb1f766),Raven L,15127,5283,175,4284,,,,,,male,,
ObjectId(57d592b678e95b738eb1f767),李翔昊,2444,216,162,2085,北京航空航天大学（BUAA）,软件工程,会会,CEO,北京,male,,"

产品经理出身的创业者，对一切商业经济市场分析业务模式都很好奇。"
ObjectId(57d592b878e95b738eb1f768),婕妤,7725,2510,161,5003,华中科技大学,广告学,腾讯,产品经理,深圳,female,,"

干净透明，闪闪发亮。"
ObjectId(57d592ba78e95b738eb1f769),我想变成蝴蝶,2315,636,518,2201,,,成都因果科技有限公司,CMO,成都,female,,"

痴迷于研究VR和网红于一身的90后女子。

"
ObjectId(57d592bf78e95b738eb1f76a),宣嚣,11761,1705,5,115,,,,,,male,,
ObjectId(57d592c478e95b738eb1f76b),努力生活的仙仙,4829,1333,57,1538,University of Sussex,传媒专业,,,留学英国,female,,"

减重90斤/7年留学狗/伪文艺仙女"
ObjectId(57d592c678e95b738eb1f76c),Jiang Jonas,1024,735,8,1671,,,Alexander WANG,M,香港,male,,"

静静的看你们装13，原单不靠吹

"
ObjectId(57d592ca78e95b738eb1f76d),Aqana Ge,611,328,10,522,日本大学,journalism,沃尔沃（Volvo）,Analyst of Cost Management,日本,female,,"

拒绝女性过早地自我放弃

"
ObjectId(57d592d078e95b738eb1f76e),张惟一Sean Zhang,1768,374,29,777,南加州大学（USC）,工商管理硕士（MBA）,啤话,主持,洛杉矶,male,,"

世上就没有坏酒这一说，只不过有的酒比其他好喝而已。

"
ObjectId(57d592d578e95b738eb1f76f),卢Vicky,0,0,29,12,,,,,,female,,
ObjectId(57d592da78e95b738eb1f770),尼克拉,18233,5514,18,22835,利兹大学,,米璠,,北京,male,,"

一个住在北京的英国男孩，我来中国为了找找不同的生活态度，同时希望给别人我对生活的建议，帮助人们了解英国社会文化。我的家人来自不同的国家包括英格兰，法国，丹麦，美国，瑞典，我会尽可能拜访他们，为了获得他们来自欧洲美国的看法和角度。我喜欢谈论许多社会文化的事情，比如说文学，历史，音乐（特别是电子音乐），体育（特别是英式橄榄球）。而且，我当然也非常喜欢谈论中国文化！我和一些朋友在微信公众号“米璠社区”写关于英国文化社会的文章，请关注我们，谢谢！

"
ObjectId(57d592dc78e95b738eb1f771),木田,30,11,48,16,,,,,,female,,
ObjectId(57d592de78e95b738eb1f772),Kevin Dou,26204,13710,43,1971,中南大学,社会学,,运营汪,北京,male,,"

桃李春风一杯酒，江湖夜雨十年灯

"
ObjectId(57d592e078e95b738eb1f773),李存浩,153,39,45,343,西南财经大学（SWUFE）,量化交易,,,成都,male,,"

已封笔

"
ObjectId(57d592e578e95b738eb1f774),亮剑,57,7,4,14,,,,,,male,,
ObjectId(57d592e778e95b738eb1f775),悟净悟能悟空,324,121,42,104,,,,,,male,,"

中国农村还需要一场革命。微信号：（heichixs）

"
ObjectId(57d592ec78e95b738eb1f776),阿Q,90,17,37,6,,,,,,male,,"

优质、健康、品味"
ObjectId(57d592f178e95b738eb1f777),萝卜,440,174,43,260,北京大学,口腔医学,,,深圳市,female,,"

不咨询谢谢

"
ObjectId(57d592f678e95b738eb1f778),陈飞,0,0,9,7,,,,,,male,,
ObjectId(57d592f878e95b738eb1f779),Phoenix He,0,0,8,3,,,,,,male,,
ObjectId(57d592fa78e95b738eb1f77a),杨阳,0,0,7,6,,,,,,male,,
ObjectId(57d592ff78e95b738eb1f77b),王晖,5,1,109,188,中国科技大学,25系,起源资本,,北京,male,,"

媒体→创投 | 投资 | 私募！欢迎在“在行”约我"
ObjectId(57d5930178e95b738eb1f77c),方文凯,0,0,3,3,,,,,,male,,
ObjectId(57d5930378e95b738eb1f77d),张春风,19,13,33,53,,,新工厂,创始人,广州,male,,
ObjectId(57d5930578e95b738eb1f77e),石鑫,14,1,9,18,,,,,,male,,
ObjectId(57d5930778e95b738eb1f77f),Mafalda,224,129,564,1903,,,,,北京,female,,"

不可思议

"
ObjectId(57d5930a78e95b738eb1f780),Norman Li,2675,656,529,1146,,,外资律师事务所,Legal Translator,上海,male,,"

赞成奥卡姆剃刀原则，提倡言简意赅。所有回答仅代表个人观点，仅供参考；不作任何明示或默示的保证。

"
ObjectId(57d5930c78e95b738eb1f781),JustWoo,45,20,308,48,NUAA,,,,广州,female,,
ObjectId(57d5930e78e95b738eb1f782),林大罗,11988,1825,81,1937,,,,,杭州,female,,"

用心看电影，好好做广告 /// 个人公众号:luo_libashuo（罗理八说），书、影、扯淡，不定期更新，尽量写得有阅读价值，欢迎关注。

"
ObjectId(57d5931378e95b738eb1f783),王大猫,40559,9315,284,3280,济南大学,信息安全,中国中铁,项目物机主管,山东淄博,male,,"

我写的我自己都看不懂

"
ObjectId(57d5931778e95b738eb1f784),段囧娃,94,17,6,9,,,,,,female,,
ObjectId(57d5931c78e95b738eb1f785),段辰,15,15,13,18,,,,,北京,female,,"

神秘学学习者； X Japan及一众视觉系乐队脑残粉；奥特曼脑残粉；BM大法好

"
ObjectId(57d5931e78e95b738eb1f786),星座塔罗猫六老师,43,18,1,195,,语言文学/心理学,中華塔羅協會CTA,主席,天津,male,,"

华人心灵塔罗导师，水晶魔法能量疗愈师，中华塔罗网("
ObjectId(57d5932078e95b738eb1f787),影浅,2,1,8,16,,,,,,male,,
ObjectId(57d5932578e95b738eb1f788),Zac,72,20,31,1863,北京电影学院,,SEO每天一贴,,新加坡,male,,
ObjectId(57d5932a78e95b738eb1f789),laolu,57,38,142,225,,,,,,male,,
ObjectId(57d5932f78e95b738eb1f78a),一一,17306,2737,127,1322,,,,,上海,female,,"

The best does not come alone. It comes with the company of the all.

"
ObjectId(57d5933578e95b738eb1f78b),Azorey Miles,14966,7167,554,2092,,,,,北京,male,,"

●85後●分子病理學 ●H5N1 ●H9N2 ●多元論者 ●½INFJ+½INTJ(內傾 直覺 情感/思維 判斷) ●會修電腦的壞淫 ●從未被發過好人卡 ●181cm ●有很多模式 ●迷戀雙腿修長、貓一樣的女人

"
ObjectId(57d5933778e95b738eb1f78c),优雅转身,129,38,475,156,,,,,,female,,"

当我讨厌一个人的时候，这个人突然说喜欢我，我就一点儿都不讨厌对方了。我就是这么有原则，无法讨厌一个有眼光的人…

"
ObjectId(57d5933978e95b738eb1f78d),女巫无无,3761,954,116,18448,,,,,,female,,"

闲人

"
ObjectId(57d5933e78e95b738eb1f78e),IncoNito,240,61,74,578,,,,,,male,,
ObjectId(57d5934078e95b738eb1f78f),西萌萌哒,5447,1436,5,9177,,,,,重庆,female,,"

最近忙疯了

"
ObjectId(57d5934578e95b738eb1f790),早行之客,790,174,30,188,,,,,,female,,"

努力做一个好幼师！ 微信：esperanzasnow

"
ObjectId(57d5934a78e95b738eb1f791),付秋风,15888,3278,322,2002,,,,,,male,,"

一朵奇葩。

"
ObjectId(57d5934f78e95b738eb1f792),陈心怡,1074,188,65,118,高中生,,没有,没有,青岛,female,,"

INFP

"
ObjectId(57d5935178e95b738eb1f793),以墨轩,255,82,41,93,同济大学,汉语言文学,《上海文学》,文字编辑,上海,male,,"

我们只是在文学上做了一些微小的工作

"
ObjectId(57d5935778e95b738eb1f794),韩浩中,0,0,20,3,,,,,,male,,
ObjectId(57d5935878e95b738eb1f795),梁习习,0,0,12,4,,,,,,male,,
ObjectId(57d5935d78e95b738eb1f796),陳曉偉,0,0,7,9,,,,,,male,,
ObjectId(57d5935f78e95b738eb1f797),周思颖,0,0,7,9,对外经贸大学,英语学院,凯捷咨询（中国）有限公司,助理咨询顾问,杭州,female,,
ObjectId(57d5936478e95b738eb1f798),小七,0,0,0,4,,,,,深圳,female,,
ObjectId(57d5936878e95b738eb1f799),Darcy Lee,0,0,11,3,,,,,,male,,
ObjectId(57d5936d78e95b738eb1f79a),薏米仁,244,66,5,3293,普林斯顿大学 (Princeton University),EE专业,,,Birmingham/CHN,female,,"

喜欢后入的翘臀少女-鲜嫩多汁湿哒哒( ˃᷄˶˶̫˶˂᷅ )

"
ObjectId(57d5937078e95b738eb1f79b),毛岩政,8519,2852,51,3325,中国人民大学,,,,北京,male,,
ObjectId(57d5937578e95b738eb1f79c),尹小洁,17,4,39,24,首都医科大学,口腔医学,,,北京,female,,
ObjectId(57d5937a78e95b738eb1f79d),严行知,43,10,13,52,,,,,,male,,
ObjectId(57d5937c78e95b738eb1f79e),王小筠baby,6074,1228,1282,2850,,,,,,female,,"

不要为了明天而忧虑，明天自有明天的忧虑。

"
ObjectId(57d5937e78e95b738eb1f79f),柴阎唾,134,20,14,511,,,,,,female,,
ObjectId(57d5938378e95b738eb1f7a0),连系,0,0,7,737,,,,,,female,,
ObjectId(57d5938578e95b738eb1f7a1),徐涵双,104,27,17,61,,,,,浦东新区（上海）,female,,
ObjectId(57d5938a78e95b738eb1f7a2),Apollo,2297,420,29,127,中山大学（SYSU）,,学生,,香港,male,,"

好好学习，天天向上

"
ObjectId(57d5938f78e95b738eb1f7a3),liuenda,340,165,177,68,东京大学,工科,,,北京,male,,"

重度弟控

"
ObjectId(57d5939478e95b738eb1f7a4),布酱,349,18,55,197,,,,研究,东京,female,,"

坐标东京｜游走世界｜以梦为马｜孜孜不息｜简书作者布酱和你一起狂奔在追梦路上｜公众号“布酱手帖”（dreamernote）｜新浪微博 @布酱手帖

"
ObjectId(57d5939978e95b738eb1f7a5),进击的蝶子,1830,618,10,1052,中南财经政法大学,广播电视新闻传播,腐女大学,副校长,北京,female,,"

微博：蝶子的小书屋；都瞅到这里了不关注一下以后怎么有机会揍我？

"
ObjectId(57d5939e78e95b738eb1f7a6),大虎锤子,18391,7894,1,7408,麓山国际实验学校,无,大米小龙侠,品牌创始人,长沙,male,,"

闷骚文艺青年一枚

"
ObjectId(57d593a078e95b738eb1f7a7),笙箫,742,137,111,908,,,,,,female,,"

除了关注 无需多言

"
ObjectId(57d593a278e95b738eb1f7a8),塬子,4,0,13,2,,,,,,female,,
ObjectId(57d593a778e95b738eb1f7a9),浮朽,23,4,81,13,,,,,,female,,"

实习护士

"
ObjectId(57d593ac78e95b738eb1f7aa),小内裤的尽头,1535,400,28,1352,北华大学,,,,吉林市,female,,"

我的小兔叽叫锅贴，小仓鼠叫锅巴，蠢金丝熊叫锅烙(•̀ω•́)✧因为我男票姓郭呀！

"
ObjectId(57d593ae78e95b738eb1f7ab),JadeZ,2405,959,22,1520,加州大学洛杉矶分校 ( UCLA ),International development studies,,,Los Angeles,female,,"

性别女，爱好男女。坐标美国洛杉矶。性与文化。   可以私信问问题，骚年们就别尝试了，你约不到我的。

"
ObjectId(57d593b078e95b738eb1f7ac),诺亚方舟,11,2,24,3,加州大学洛杉矶分校 ( UCLA ),,,,洛杉矶,female,,"

热爱与人交流，相信科技改变世界，想要make the world a better place

"
ObjectId(57d593b678e95b738eb1f7ad),苏樨,631,231,17,448,中国农业大学,农学,慕尼黑工业大学农业战略规划研究所,研究生,慕尼黑（München）,female,,"

杂学喵一只，爱好过于广泛——毕业于中国农业大学农学与耕作学系；现就读于慕尼黑工业大学农学与生态学系；因为爱吃，没事考了个国家二级公共营养师玩；和妹子聊性话题毫不脸红，日常问题有我不需要Google；经常哀其不争的给人恋爱支招；作为荣格的门徒误入神秘学的巨坑，装疯卖傻塔罗占卜十二年...不过最钟爱的还是环保和公益事业，为农业的可持续发展而努力;p

"
ObjectId(57d593b778e95b738eb1f7ae),村上村草,288,69,178,43,河南农业大学,园艺,,,信阳,male,,
ObjectId(57d593bd78e95b738eb1f7af),马工枚,106,43,71,42,,,,,慕尼黑（München）,male,,"

慕工大拧螺丝大学狗

"
ObjectId(57d593c278e95b738eb1f7b0),Marcel,14050,2784,100,3801,山东大学,法学,建筑工地,搬砖,福州,male,,"

职业法律人，业余扯淡家。欢迎关注微信公共号kongtanfuguo

"
ObjectId(57d593c778e95b738eb1f7b1),章诗迪,277,74,14,213,,,,,,male,,"

法学本科生/摄影爱好者

"
ObjectId(57d593c978e95b738eb1f7b2),Sakyamuni,39,8,22,24,西南政法大学,法学,,,上海,male,,"

霹雳手段，菩萨心肠。

"
ObjectId(57d593ce78e95b738eb1f7b3),小優太,14,4,103,14,西南政法大学,会计学,,,杭州,male,,"

"
ObjectId(57d593d378e95b738eb1f7b4),下午去趟新德里,2140,988,434,512,,,曼谷 | 《双谈计划》发起人,,曼谷,female,,
ObjectId(57d593d578e95b738eb1f7b5),李桐宇,1,1,160,5,,,,,,male,,"

不折腾身体，折腾知识

"
ObjectId(57d593da78e95b738eb1f7b6),甜佩的拖拉机,205,48,22,67,,,,,,female,,"

每天在床上想象自己在外面吃东西。

"
ObjectId(57d593df78e95b738eb1f7b7),林格辅,0,0,48,4,,,,,,male,,
ObjectId(57d593e278e95b738eb1f7b8),刘杨,248,64,63,331,中国人民大学,,某券商,人力资源（HR）,北京,male,,"

因上精进，果上随缘。

"
ObjectId(57d593e678e95b738eb1f7b9),彭展鹏,0,0,4,1,,,,,,male,,
ObjectId(57d593eb78e95b738eb1f7ba),張子龍,3104,623,99,1144,大學,哲學,,,台灣,male,,
ObjectId(57d593f078e95b738eb1f7bb),赵小困不困,135,19,59,34,南开大学,金融学,,,,female,,
ObjectId(57d593f578e95b738eb1f7bc),一个香辣腿堡堡,34,4,9,7,天津大学（TJU）,城乡规划,,,,male,,"

拔剑四顾心茫然

"
ObjectId(57d593fa78e95b738eb1f7bd),王维耳朵,1303,315,96,282,,,,,,female,,"

啊 人生就像一盒巧克力 但是吃下一颗之前 为毛总要磨磨唧唧好一会儿

"
ObjectId(57d593fc78e95b738eb1f7be),陆博文,0,0,11,9,,,,,,male,,
ObjectId(57d5940178e95b738eb1f7bf),林淳,108,25,243,151,天津大学,软件,,,天津,male,,
ObjectId(57d5940678e95b738eb1f7c0),闫巍,81,16,8,12,天津大学（TJU）,,,,,male,,"

"
ObjectId(57d5940978e95b738eb1f7c1),Ivan,1300,229,337,129,University of Birmingham,计算机科学,,,北京,male,,"

博客时代淘汰下来的小极客，爱好IT、政治、近代历史、西方哲学、买买买"
ObjectId(57d5940e78e95b738eb1f7c2),self李,15,6,26,3,,,,,,female,,
ObjectId(57d5941378e95b738eb1f7c3),陈琛,1262,224,11,65744,北京理工大学,软件工程,,,柏林（Berlin）,male,,"

曾经是个痞子，以后想当厨子。

"
ObjectId(57d5941578e95b738eb1f7c4),ThisisBo,1,0,119,29,,,,,纽约,male,,
ObjectId(57d5941778e95b738eb1f7c5),杨晓萌,9,1,25,62,,,,,,male,,
ObjectId(57d5941978e95b738eb1f7c6),陈芳英,799,154,21,659,,,,,,male,,
ObjectId(57d5941e78e95b738eb1f7c7),余达尔,18,1,76,137,华南理工大学,信息与计算科学,舜飞科技,,广州市,male,,"

一切跟大数据有关的我都有兴趣，一切跟大数据无关的我也有兴趣

"
ObjectId(57d5942078e95b738eb1f7c8),Q Lucy.,42,10,53,93,,,,,,female,,
ObjectId(57d5942278e95b738eb1f7c9),郑洪坤,466,312,1,377,山东师范大学,生命科学,百迈客生物科技,总裁,北京市顺义区,male,,
ObjectId(57d5942678e95b738eb1f7ca),杨豪放,403,250,1,415,北京大学,金融,盖睿健康科技,CEO,北京,male,,
ObjectId(57d5942878e95b738eb1f7cb),刘翔,38,24,2,278,燕山大学,旅游管理,优客逸家,CEO,成都,male,,"

优客逸家创始人 "
ObjectId(57d5942d78e95b738eb1f7cc),姚丹,212,138,2,368,上海交通大学,,上海铼钠克数控,总经理,上海,male,,
ObjectId(57d5943278e95b738eb1f7cd),冰冰冰,0,0,148,6,,,,,,female,,
ObjectId(57d5943778e95b738eb1f7ce),RaoJi,857,265,260,445,华南理工大学,软件,easilydo,前端开发,广州,male,,"

"
ObjectId(57d5943c78e95b738eb1f7cf),Keita Kwan,1,1,205,12,华南理工大学,软件工程,网易游戏,SA-DEV,广州,male,,
ObjectId(57d5944178e95b738eb1f7d0),葛小葛,1480,326,206,249,武汉大学,软件工程,知乎,Android 工程师,北京,male,,"

Android Developer && Free Man

"
ObjectId(57d5944678e95b738eb1f7d1),吴中杰,5063,1424,56,4228,Worcester Polytechnic Institute,（ECE）电子计算机工程,Airbnb,软件工程师,旧金山 (San Francisco),male,,"

开发、产品、架构、硬件。

"
ObjectId(57d5944878e95b738eb1f7d2),吴杰,0,0,6,4,加州大学伯克利分校（UC Berkeley）,,Global Career Path,CEO,北京,male,,"

Inspire people, empower lives.

"
ObjectId(57d5944e78e95b738eb1f7d3),Aaven 小书,90,48,65,159,University of Michigan,Computer science,SUPERMODELFIT,,上海,female,,"

在简书上写过点东西，关于移动产品、硅谷生活、startup 体验："
ObjectId(57d5944f78e95b738eb1f7d4),ryan Feng,80,58,18,176,,,,,,male,,
ObjectId(57d5945178e95b738eb1f7d5),Winne,108,66,31,88,,,,,上海,female,,
ObjectId(57d5945778e95b738eb1f7d6),戈某某,5581,1011,42,327,,,,,,male,,
ObjectId(57d5945c78e95b738eb1f7d7),李丰基,95,20,11,23,西北工业大学,计算机系,,,,male,,"

在迷茫与拼搏中挣扎

"
ObjectId(57d5945e78e95b738eb1f7d8),张伟佳,69,16,64,24,西北工业大学,计算机科学,,,江苏,male,,"

"
ObjectId(57d5945f78e95b738eb1f7d9),喵系圣骑士,298,45,5,16,,,,,,male,,"

愿风指引你的道路

"
ObjectId(57d5946178e95b738eb1f7da),Earthdream,0,0,5,2,,,,,,male,,
ObjectId(57d5946678e95b738eb1f7db),Mr.猴赛雷,0,0,8,2,,,,,,male,,
ObjectId(57d5946b78e95b738eb1f7dc),李季,32160,9987,123,3569,,,,,,male,,
ObjectId(57d5947078e95b738eb1f7dd),ValarVR,9,4,70,45,,,,,洛杉矶,female,,
ObjectId(57d5947578e95b738eb1f7de),Jonathan Wu,1016,153,49,88,University of Oregon,,,,旧金山 (San Francisco),male,,"

蛤蛤蛤

"
ObjectId(57d5947878e95b738eb1f7df),茕茕孑立,51,12,159,319,,,,,,female,,"

深度理性。I am not the best one, but I am better since I knew the God.

"
ObjectId(57d5947d78e95b738eb1f7e0),王二,931,130,48,1179,清华池,PHD——Permanent Head Damage,王二和他的朋友们,惹CEO讨厌的CAO,东南西北京、上广深、马尼拉、新加坡到处混饭,male,,"

胆小脾气大 人丑嘴不甜"
ObjectId(57d5947f78e95b738eb1f7e1),[已重置],0,0,279,8,,,,,,male,,
ObjectId(57d5948178e95b738eb1f7e2),彦页,21,7,9,10,,,,,珠海,male,,
ObjectId(57d5948578e95b738eb1f7e3),量化投资,2,0,0,6,,,,,,male,,
ObjectId(57d5948a78e95b738eb1f7e4),张鹏,225,51,114,21,,,,,,male,,
ObjectId(57d5948f78e95b738eb1f7e5),涵航,24719,4054,55,9480,,,,,,female,,"

选择与你步伐一致的人同行                                  如果没有                                                              那就一个人

"
ObjectId(57d5949478e95b738eb1f7e6),噜噜噜,6096,2398,17,2028,,,,,,female,,"

我向往星辰大海 也渴望爱与厨房

"
ObjectId(57d5949978e95b738eb1f7e7),志为,754,153,49,143,北X大,9院,,,江苏,male,,"

让我遇见你。

"
ObjectId(57d5949b78e95b738eb1f7e8),Jackolantern,12,4,41,4,墨尔本大学 (University of Melbourne),生化 语言学,,,墨尔本,female,,"

Biochem大二狗。心理学。语言学。西语入门。

"
ObjectId(57d594a078e95b738eb1f7e9),良知无畏,25473,3833,2,1806,,,,,,male,,
ObjectId(57d594a278e95b738eb1f7ea),Iris玥,2,3,34,18,西南政法大学,,,,成都,female,,"

爱基督 爱生活 爱工作  

"
